index	upstream_sha	commit_date	subject	review_status	decision	rtd_commit	notes
595	a5f471eb7099d6178daf02f162ab19c6e3b1af49	2026-02-16	Add default timeout to sim_tests (#25483)	UNREVIEWED			
596	ca2d6aa0a66bfd73774260d08921299c5fc6efaa	2026-02-16	Fix EventServiceClient connection hang in authenticated_events tests (#25482)	UNREVIEWED			
597	36fe351327d23dddf08b9e160a9f6eb20dd75c9b	2026-02-17	removed unused .gitmodules entry (#25063)	UNREVIEWED			
598	0653df00711b95319c3e340703f86ef12c0e2899	2026-02-17	[cli] Fixes pretty printing for tx output (#25480)	UNREVIEWED			
599	5b84642b11f5c97ee185362c1e049a4774ea0434	2026-02-17	add protocol config to kv store (#25467)	UNREVIEWED			
600	fc8be700f021a5def82b8d397a272206bc4a314c	2026-02-17	[docs] chore: update hello world frontend page (#25493)	UNREVIEWED			
601	08d5d54c4fa14077c2b633984f91d420910f8e16	2026-02-17	Skip wait for settment tx key if already executed (#25408)	UNREVIEWED			
602	1fe80ff91198d2d44b409db59608b71fe0ce5ec0	2026-02-17	bigtable connection pool (#25495)	UNREVIEWED			
603	77206e08eb2c0929d57e4daa91cdc9d5e5ea1a61	2026-02-18	[move-ide] Fixed diagnostics display on first open (#25500)	UNREVIEWED			
604	c19e916de408767804b4cf60f2f0a12abdd9bfd9	2026-02-18	Add staking cluster test (#25367)	UNREVIEWED			
605	2e0cf5a2230814edd56eaeb3665cb5f982aad796	2026-02-18	docs: Revise/Reorganize Concepts and Guides 'Accessing Data' sections (#25331)	UNREVIEWED			
606	a163a920cc7083d87f187439582a2c06c78c5374	2026-02-18	Relax assertions in composite workload (#25518)	UNREVIEWED			
607	8b4767a3d3537dd70c69b8f2403ede0e58269674	2026-02-18	Clean up address balance test boilerplate (#25384)	UNREVIEWED			
608	573888c3bbfa0f898960fc6d12658da279da2850	2026-02-19	[tidehunter] objects pruner (#25391)	UNREVIEWED			
609	a686ec77de8f8549fcc846273ee422ef9e5d1cb1	2026-02-19	Add package data to kv store (#25494)	UNREVIEWED			
610	fa796ad07bad0c0d1b963ba53783c7e39b92541b	2026-02-19	ge bug (#25492)	UNREVIEWED			
611	df0b148729803516be77bcb8581b57f69f459db2	2026-02-19	[jsonrpc-alt] Migrate to read from consistent-store instead of `obj_info` (#25159)	UNREVIEWED			
612	6ea537732dbdcb3ad1c40732d5297bc3b33e3021	2026-02-19	docs(graphql): remove "future functionality" call-outs (#25532)	UNREVIEWED			
613	3bd472c11b3a52a808e0cc562a4d81d41ca02492	2026-02-19	chore: update prometheus (#25535)	UNREVIEWED			
614	77a42de4be99383b98518541e0c6002d720cafc8	2026-02-19	Revert "[consensus] use fifo compaction by default (#25314)" (#25537)	UNREVIEWED			
615	97266946487f72311672c83fb8b0bb4a417c4fbf	2026-02-19	Remove SchedulingSource enum and all references (#25515)	UNREVIEWED			
616	1a14d82f81c829fea67b6378bda4be6608f6f54a	2026-02-19	Debottleneck indexing framework (#25498)	UNREVIEWED			
617	62ede0dbd7bbff53cb297440bf9c507a63ff4f97	2026-02-19	chore: update num-bigint-dig (#25536)	UNREVIEWED			
618	03e6ae4599573cac47f5b602781245aaef440a06	2026-02-19	increase MAX_PENDING_ROWS for busy pipelines (#25543)	UNREVIEWED			
619	e2d1b344d71de04f17a186c343c956a62f382695	2026-02-19	[move-ide] Added tests for references (#25506)	UNREVIEWED			
620	028cab899820b91a5fe1f5873fa3058895689270	2026-02-19	Concurrent pipeline rate limiter (#25542)	UNREVIEWED			
621	2343ea58f33fe01972d32ba1f2463eff3522d92b	2026-02-19	[tidehunter] Use new batch API (#24947)	UNREVIEWED			
622	54b5a7006dd8c5771c85b36986f0b3bbc02ace79	2026-02-20	runtime configurable pipeline knobs (#25523)	UNREVIEWED			
623	2829f3a0dc8ee29566bbb923c9ffd32d28b88562	2026-02-19	Add address alias testing to composite benchmark workload (#25428)	UNREVIEWED			
624	266201c9f4d5c05fe5ecf86d3564093f5e8dd536	2026-02-20	[test] Add retry logic to all gRPC client connections in authenticated events tests (#25511)	UNREVIEWED			
625	fac14acf88f0a726f8d09f7fa9e748fdd41f930b	2026-02-20	docs(indexer): update checkpoint type in framework examples (#25534)	UNREVIEWED			
626	f387d1378612ae9d12ba5f18665edcd25730d05b	2026-02-20	Decouple cross-pipeline lag and ingestion channel size (#25505)	UNREVIEWED			
627	14f9035784b8fbdde667fd9fbbd5f2645944ffa7	2026-02-20	Use single validator in RPC tests (#25520)	UNREVIEWED			
628	c57a1c7e994b53ccb19ecf75090f8ab385e26daa	2026-02-20	feat: Add gamma prime aws cognito provider (#25488)	UNREVIEWED			
629	5aa4d10909838b3d2f582542d54e68312842f80d	2026-02-20	Composite workload: wait for alias tx in checkpoint before advancing (#25551)	UNREVIEWED			
630	6d6c29e2c7f4a35da8a16f048af86418f012248e	2026-02-20	Clean up collector loop (#25547)	UNREVIEWED			
631	57fbaeec2287e86406471d9ae59724d43116fc8f	2026-02-20	[docs] [graphql-alt] mention unpruned indexer pipelines that must index from genesis (#25433)	UNREVIEWED			
632	4734f649499c1fc72ec199f5a462a35ec1775f1b	2026-02-20	Update tidehunter to b112cb0ef42845eff46803fb6fa964d3c17e2eae (#25545)	UNREVIEWED			
633	977a4223a8d83eafcc6a3d115d001d5be05f5998	2026-02-20	docs: Misc docs site render fixes (#25552)	UNREVIEWED			
634	69b8f2343833e2c87209b5c30de490bd5e8df884	2026-02-20	docs: Add page for Deploy Dockerized Nautilus apps to Marlin (#25533)	UNREVIEWED			
635	be206f28c37f93af1965304b41a435d2ce86b8c0	2026-02-20	[move-compiler] Fix a crash when public(package) processing involves pre-compiled modules (#25469)	UNREVIEWED			
636	eecefbe7a8882bdcb8e124e0ce72cc0859e68976	2026-02-20	Use tidehunter commit pool for large batches (#25554)	UNREVIEWED			
637	3a5fd2a0aceb0e17b054dd055b7bdb4153b003e8	2026-02-20	[move-compiler] Fix Pack/PackVariant ICE. Fix `assert` arity ICE (#25525)	UNREVIEWED			
638	74e2b611a3dcd559b3e359d320b276f87a40dc6f	2026-02-20	enable address aliases on mainnet (#25556)	UNREVIEWED			
639	485d83658b8070aaf2073ed882a316e3939a59a0	2026-02-22	use zero address for move build --dump (#25074)	UNREVIEWED			
640	fdc32c36924b849d214eb7e63b4da1a5ff6f4b5b	2026-02-22	fix: Update guides.mdx (#25558)	UNREVIEWED			
641	2f31fcceb8449e7e8354e7eb05ec138496a3628e	2026-02-22	move conn pool size to cfg file (#25567)	UNREVIEWED			
642	a37744b208b7f7e5af25c617df13a180f8c05cef	2026-02-23	Reduce CI test output verbosity (#25557)	UNREVIEWED			
643	4393c7645e94c6b13c4008d8c74e7defb605b5c5	2026-02-23	Bump to protocol v113 and clean up some execution paths (#25585)	UNREVIEWED			
644	05d92edfbfa98131e692f1aa598e786bcf28687d	2026-02-23	dial down fanout (#25586)	UNREVIEWED			
645	b8d8cadb925848f8fc0077f81f17069f3aa16dac	2026-02-23	[move-compiler] Fix two crashes with macros (#25546)	UNREVIEWED			
646	83f49f719306dfa31d648fb791065aa70fa7057d	2026-02-23	[move][move-compiler] Fix #25451, #25452, #25454 (#25502)	UNREVIEWED			
647	45d4937faa509aae619b2af3af70a6e97741aa17	2026-02-23	[move][move-compiler] Fix #25349 (#25501)	UNREVIEWED			
648	9c6f11ef03385a91c7f85c7be43ab3a202cec3cf	2026-02-23	[cli] Fix client ptb output format (#25587)	UNREVIEWED			
649	0697f4038f7093d115c9bd968c059ee710ccf66d	2026-02-23	Fix sequence_key key type (#25590)	UNREVIEWED			
650	67710b8a2b230eb87f3729b5b99ec5500bca3bad	2026-02-23	reducing ingestion concurrency and channel size (#25593)	UNREVIEWED			
651	699c2c28de6fdb1e88f3cf866d8949f8757fdc13	2026-02-24	[chore] better prettierrc override for Move (#25569)	UNREVIEWED			
652	5fcbade49ca5b1b881dce95dde0872c595bcd385	2026-02-24	docs: directions to add new pipeline to indexer, reduce bloat (#25598)	UNREVIEWED			
653	7a2216d0da798bf5e3a3d3b4a8524c6c1f44b1b0	2026-02-24	e (#25597)	UNREVIEWED			
654	46311dfd970f15767f9cc28d0609b3f7cefa551c	2026-02-24	Skip alias testing in composite workload if disabled in protocol config (#25596)	UNREVIEWED			
655	74caa27542f332c0145a0db1fd56ef377e4cb8ff	2026-02-24	Defer transactions with unpaid consensus amplification (#25496)	UNREVIEWED			
656	2aaea19809586874172cf805411cdb9d7865c248	2026-02-24	Upgrade tidehunter to cfe208a25c348a170db82e7fcd1b1ebeeb409852 (#25602)	UNREVIEWED			
657	61c2f725b748a2dde35dcdad98d27206cd3432fc	2026-02-24	[antithesis] randomize checkpoint split limit for reachability assert (#25364)	UNREVIEWED			
658	d57dd1f54bb07e85af150b6a9fd47b3f42493ba3	2026-02-25	Fix safe_iter to return Err on deserialization failure (#25286)	UNREVIEWED			
659	93c1960480d790083e55702e947e27cac9978c33	2026-02-24	Add protocol-config skill for safe protocol config changes (#25522)	UNREVIEWED			
660	adeb47dc85191cb8a899c402407a97b15a168cd2	2026-02-25	Pass pending_checkpoint_signatures via memory channel (#25603)	UNREVIEWED			
661	8622f95ef9b844177d0bb39515bf1a9fce15a10d	2026-02-25	remove max pending rows overrides (#25591)	UNREVIEWED			
662	09ca4f61ac97873a084310efc67cb8fef26700a0	2026-02-25	Add discovery-shared address overrides to consensus (#25468)	UNREVIEWED			
663	8daea0e2d0a4ca86687b0d1bc683975d5185e930	2026-02-25	[docs] add dev only section for nautilus (#25610)	UNREVIEWED			
664	708e6c15799a66982b7d73867e0fed0527f16970	2026-02-25	Bump epoch time for per_epoch_config_stress_test (#25612)	UNREVIEWED			
665	4b0d84569af550ce4bed65ea065236e3bfcaae7f	2026-02-25	Support object funds in simulate (#25544)	UNREVIEWED			
666	7d2a6613f28b1228c0f706426ce13c3381f2a116	2026-02-25	[move-compiler] Fix more issues with decl field indicies (#25565)	UNREVIEWED			
667	e3b765c494257aff63f15c9aae4b74a31f36226d	2026-02-25	Speed up release builds with sccache and trigger walrus dispatch earlier (#25609)	UNREVIEWED			
668	05082b82dfae6b55044a0c5a7ee1cf41615ceb06	2026-02-25	Add daily sccache cache-warming workflow for release builds (#25617)	UNREVIEWED			
669	9f5fa50da00a750e0a53335727a26c9ec849d0fd	2026-02-26	Add sccache with S3 backend to CI workflows (#25620)	UNREVIEWED			
670	d842889c492f5bbbb5cc514dd8a36e7ee2dca854	2026-02-26	Fix network/status for pruned fullnodes (#25625)	UNREVIEWED			
671	278cdc886736ef6fc36716a17d71b1c410be834a	2026-02-26	[move][move-compiler] Fix wildcard match bug (#25615)	UNREVIEWED			
672	aced57c1985c624ce577cdf34fb821a85da6d462	2026-02-26	indexer level rate limiter (#25606)	UNREVIEWED			
673	63ee2024677fd23396c84f05ac775ba2f4b593bf	2026-02-26	[test] disable alias test in composite with mainnet protocol config (#25621)	UNREVIEWED			
674	1ad56a6b811dec8c7fc4409b77fd0a853f95825d	2026-02-26	Fix checkpoint queue drain-boundary commit logic (#25442)	UNREVIEWED			
675	10a574262115b78c0e840f0bde561b5530587ea5	2026-02-26	Enforce 10s minimum epoch duration for simtests (#25613)	UNREVIEWED			
676	6b9d51e46ed07e19a000972616892c0460812ffd	2026-02-26	[address-balances] reject Arg::GasCoin in validity_check (#25629)	UNREVIEWED			
677	80ad90e31980c0fb31a444fea75c6ec3573aab67	2026-02-26	settle early in consensus handler (#25530)	UNREVIEWED			
678	3ffadc8159ad9ffce9c65cbc720b2be9c88bf3c4	2026-02-26	Remove very slow test that is not doing much more us (#25633)	UNREVIEWED			
679	9fbd81b755023502657c61852c39e5a847a8a402	2026-02-26	[light-clients] enable authenticated events in testnet (#25102)	UNREVIEWED			
680	9256fbf2b41398ae5b0e4916a716d2d45fdb2f22	2026-02-26	docs: add auto-generated Awesome Sui Gaming doc (#25630)	UNREVIEWED			
681	1d0981942bed8ce567163589b40d63a495c3ff76	2026-02-26	docs: Auto-generate llms.txt and add compliance checks (#25631)	UNREVIEWED			
682	3ffa8cad3369caad2f5a8928766da5942bf88816	2026-02-26	Take the accumulator root as read-only in composite workload (#25614)	UNREVIEWED			
683	b38bca86f0323b3fe8b6b7f4ca0cd7ae7faebe4b	2026-02-27	Add ObjectBalanceOverdraw benchmark operation and instrumentation (#25227)	UNREVIEWED			
684	ecde3d1a966542bf0c0bd9a70aad2a6e3f956f18	2026-02-27	Sui v1.67.0 Framework Bytecode snapshot (#25635)	UNREVIEWED			
685	48d0a9bce8d79caea13a8e6e899c5c538c32e18b	2026-02-27	Consolidate tx checking in signing and simulate (#25624)	UNREVIEWED			
686	020318b7d33dc68bfa6abd6a54d9c655390c5527	2026-02-27	fix: update OpenRPC insta snapshot in version bump workflow (#25637)	UNREVIEWED			
687	e23cc4bb0215ec065785a19772f22eda8ada14ae	2026-02-27	Sui v1.68.0 Version Bump (#25636)	UNREVIEWED			
688	48877121671c0eef5b20eaea92b10cfdb6bba2e2	2026-02-27	Make system object input checks default-deny (#25627)	UNREVIEWED			
689	b062bda6f322776c4c2bae01ff722afdc74a33c3	2026-02-27	Make sccache setup gracefully degrade on transient failures (#25640)	UNREVIEWED			
690	e9223f73a82e610eb829694f7ef27aca61cf4f3f	2026-02-27	Fix some things for testnet expensive checks (#25639)	UNREVIEWED			
691	9341dbb8fce76bcb22fce78dae52bb3d50cb4abd	2026-02-28	refactor: unify version bump into standalone script and workflow (#25654)	UNREVIEWED			
692	7ae53892029b7a3d2588cfd14fc82641d6261a06	2026-02-28	ci: harden version-bump.yml input validation (#25655)	UNREVIEWED			
693	86741b2d4bda4ef923813f6eac0b4bdab1d9cdfc	2026-03-02	fix migration mode initialization bug (#25662)	UNREVIEWED			
694	107c5fcc3d9cb56e670d449855d189c490fd9426	2026-03-02	Disable defer unpaid amplification (#25663)	UNREVIEWED			
695	f695f07600edf0f81b08739c8f36f566f9d61c7c	2026-03-02	ci: pre-build tidehunter binaries on release branch push (#25664)	UNREVIEWED			
696	998b8f84c1348713c3849b33070b6870d4434d62	2026-03-02	Add MMR section to event streams docs (#25634)	UNREVIEWED			
697	d053daef2b14681167279d2795ea0501641c56ed	2026-03-02	[address-balances] improve address balance validity test coverage (#25619)	UNREVIEWED			
698	053dc7ebc05db137bb0a6b1ebb5fc4b75483640a	2026-03-02	ci: enable sccache in External crates workflow (#25667)	UNREVIEWED			
699	1b50e041d8d9fc6b741ae889bd0ff197e9274089	2026-03-02	[light-clients] cleanup, harden tests (#25642)	UNREVIEWED			
700	d7a46f4d91353dd703837448a5e161078c1ba644	2026-03-02	[light-client] put authenticated events on sui-docs site (#25638)	UNREVIEWED			
701	d0df835a44b2933f8beed163b542b040322bae3d	2026-03-02	[antithesis] add auth events to composite wl (#25618)	UNREVIEWED			
702	d02989e8ea88a9dbe8418e6c12af8ca513e631bf	2026-03-02	update anemo version (#25666)	UNREVIEWED			
703	9ab1aaa258683ca155ac780d43cec36e1a431072	2026-03-02	Deepbook margin doc updates (#25669)	UNREVIEWED			
704	ab68b8abdfc35e83c8becf4acdfd72f96ead8465	2026-03-02	Enable address aliases on mainnet in protocol v114 (#25674)	UNREVIEWED			
705	70209096e611d76bef12d487ef5dce47b631c376	2026-03-02	[move-cli] Remove last dep on old tracing implementation, and migrate tracing from env var to per-invocation trace files (#25672)	UNREVIEWED			
706	b7f20cb217943cec0843a33e1e438b75ef198fa0	2026-03-02	[tracing][move-vm-runtime] Remove old tracer and debugger in the VM (#25673)	UNREVIEWED			
707	8fbe031dd03eb8a3ca87969657b5c5bac42c64b5	2026-03-02	ci: fix sccache setup failing on fork PRs (#25675)	UNREVIEWED			
708	4d05d08049622f37dc539e97e73c1c845a6a1a4d	2026-03-02	Disable randomized checkpoint tx limit in authenticated_events_multiple_commits_per_checkpoint test (#25678)	UNREVIEWED			
709	67aa18388da446d0775665f3e4efceb3b6265e16	2026-03-03	[cherry-pick] Fix some things for testnet expensive checks (#25639) (#25680)	UNREVIEWED			
710	99c647d6d452cefc947e4b8c7f8a9de71db53161	2026-03-03	[test] replace bitmask flags with string-based operation identifiers in composite workload (#25683)	UNREVIEWED			
711	6d6f67e669c0dfb7d6d5d9518ea09b3935d095c9	2026-03-03	docs: Add address balances migration guide (#25524)	UNREVIEWED			
712	a3ed886baf6d995133caf399e868e653f6d1f1f7	2026-03-03	Add ExecutionFailure to ExecutionStatus Failed Variant (#25555)	UNREVIEWED			
713	224e6f1f12f6e96865048f91a46765ebdf447c65	2026-03-03	add doc for address aliases (#25022)	UNREVIEWED			
714	4458cbe7bbce4d7bb4e77844d1caf14d20136c84	2026-03-03	ci: fix simtest nightly SSH session drops with detached execution (#25684)	UNREVIEWED			
715	7ebef32993c408b2cc9ee251c1cb6a51fcbe0674	2026-03-03	graphql: MoveValue.asVector (#25479)	UNREVIEWED			
716	e50c3fe5ae2b3c43a42f9d25743386ba87bb150c	2026-03-03	Fix balance changes for address-balance-backed transactions (#25685)	UNREVIEWED			
717	5da15b2170ebd4c8bb5afa0ffef643c85758ecac	2026-03-03	[move] Remove old metadata in snapshot files (#25693)	UNREVIEWED			
718	8bdfbd2a45c24e2a59c4a952a91a6602c9e1732a	2026-03-04	[graphql-alt] Add SignatureScheme union with simple signature types [1/n] (#25657)	UNREVIEWED			
719	f35e50f2340375fb5b0630c712715f41017f209d	2026-03-04	[graphql-alt] Add ZkLogin and Passkey to SignatureScheme union [3/n] (#25659)	UNREVIEWED			
720	ccd748b645148b736291b848815c0b0620e33fd9	2026-03-04	display: Support `$self` meta variable (#25481)	UNREVIEWED			
721	b4ef6dd96c0f6a281a0fee220f2eaf5ab77fae2c	2026-03-04	graphql: better consistent watermark warnings (#25695)	UNREVIEWED			
722	f765bcc8fd145fb7d495a5c26fc605cc992c23c8	2026-03-04	Add USDSUI token and pools to DeepBook docs (#25687)	UNREVIEWED			
723	75f077e0799f61964e22bfba76cbeffed68f20d4	2026-03-04	Adaptive concurrency controller for ingestion and processing. (#25641)	UNREVIEWED			
724	7e26e7476fe320744e4ee77f459a53e88d2d48a3	2026-03-04	fix(ci): use GitHub App token for auto-merge so CI triggers on branch cut PRs (#25694)	UNREVIEWED			
725	93f3daa963d287c05999629f1e7306686c3c9021	2026-03-04	operator docs (#25682)	UNREVIEWED			
726	4befa9e8ff744c9a2f81945f665bd3c4b15abf01	2026-03-04	[test] Fix flaky test_consensus_commit_handler by yielding in check_empty_for_testing (#25686)	UNREVIEWED			
727	7f128b7974d0ee6ae8903862315ba738d6de25f3	2026-03-04	sccache-warmup: add missing commit_sha to failure notification (#25701)	UNREVIEWED			
728	8ed3da1c4fe3f716a535cc447f60a2fcac169ab3	2026-03-04	More `main` ground work for `bella-ciao` landing (#25699)	UNREVIEWED			
729	c05de326ee64bac031ae0b330aad95675aa9a439	2026-03-04	[hardening][address-balances] Additional checks for address balance gas payments (#25648)	UNREVIEWED			
730	624dc94a0b0503f08693731cbd48e03e40db11c8	2026-03-04	[trace-view] New file hash format fix (#25705)	UNREVIEWED			
731	947fa325a6f8a2627ec5bc843fd07c2571e87988	2026-03-04	Gate accumulator balance read stats check on address_balance_enabled (#25670)	UNREVIEWED			
732	84831b187111d1a604b6f834c89010104f5c18f1	2026-03-04	Add ImmutableObjectRead operation to composite workload (#25646)	UNREVIEWED			
733	c4a3778f39f8b2b689894162a2cb8b0788b5936f	2026-03-05	[address-balances] Additional tests for gas usage (#25647)	UNREVIEWED			
734	9a783fde8ad1b3a3f47af1ff361d5e374f1c3439	2026-03-05	[move-regex-borrow-graph] Improve perf with a custom graph (#25422)	UNREVIEWED			
735	97e246f6a080abe20bc4edcc1e14a95495d6cc36	2026-03-04	graphql-alt: scan apis (#24900)	UNREVIEWED			
736	42112ebfe716d85128a553132c710162d47f330b	2026-03-05	Revert "graphql-alt: scan apis (#24900)"	UNREVIEWED			
737	c6cd3eaecf1d1d478da4ee46b2b1ec79587590d1	2026-03-05	docs: Add "Read this first" section to address balances migration guide (#25708)	UNREVIEWED			
738	177b8924f9b2bf67910f15720109159849da2462	2026-03-05	Disable tx amplification from bench driver (#25713)	UNREVIEWED			
739	fc97ac0a2f7408c0defb4bef0bd70ede5b50ab07	2026-03-05	More cleanup on `main` for landing `bella-ciao` (#25721)	UNREVIEWED			
740	a52ef37a516fa07198274fcab9273852e58e19ad	2026-03-05	[move][move-compiler] Fixes #25455, #25457, #25458 (#25691)	UNREVIEWED			
741	d89cc341c79ad22f937f2135a07ff416fcaa0635	2026-03-06	[graphql-alt] Add missing ZkLogin fields to match gRPC interface [4/n] (#25696)	UNREVIEWED			
742	663723f2625508f82b25517b581afa82294c282e	2026-03-06	Remove error from ZkLoginVerifyResult (#25715)	UNREVIEWED			
743	a05b35434723a4995b5dae58572d2d2883b25696	2026-03-06	[move-ide] Added support for module extensions (#25409)	UNREVIEWED			
744	949691f4d795bae4cdfb77bd9a752dd972879c43	2026-03-06	[move-compiler] Avoid IO when no artifacts are generated (#25712)	UNREVIEWED			
745	8590a8a14d4a460d97fcb692824fc8f572e971ab	2026-03-06	Relax ValidDuring requirement for transactions with owned inputs (#25564)	UNREVIEWED			
746	9ad89fa253790a7f6ed2261a6488929e1216b4a6	2026-03-06	docs: Fix auto-gen'd card lists, shuffle content, add Related Topics module (#25724)	UNREVIEWED			
747	e3039f3fc6b7174b279b48aab9e14109e72e9400	2026-03-06	docs: Remove outdated related link lists (#25732)	UNREVIEWED			
748	a0a246bb8cc10fec095e137950858a623ef16cba	2026-03-06	Remote store operator docs (#25702)	UNREVIEWED			
749	cc660f33a3c681212dbd84242c4da6936bda6fc0	2026-03-06	docs: Update style guide (#25733)	UNREVIEWED			
